Time,Time,PM2.5,area,period
2020-02-25 23:00:00,23,26.842466153127916,YR,l1
2020-02-26 00:00:00,0,25.46212846249611,YR,l1
2020-01-24 00:00:00,0,5.803355054984957,YR,l1
2020-01-24 01:00:00,1,5.5372936118892,YR,l1
2020-01-24 02:00:00,2,5.086078917678182,YR,l1
2020-01-24 03:00:00,3,4.753508857246603,YR,l1
2020-01-24 04:00:00,4,4.507627152712938,YR,l1
2020-01-24 05:00:00,5,4.271455674862538,YR,l1
2020-01-24 06:00:00,6,3.8482217424006637,YR,l1
2020-01-24 07:00:00,7,3.8366477331673408,YR,l1
2020-01-24 08:00:00,8,4.05266573295985,YR,l1
2020-01-24 09:00:00,9,4.724421199035169,YR,l1
2020-01-24 10:00:00,10,4.938694010011412,YR,l1
2020-01-24 11:00:00,11,4.736475062247121,YR,l1
2020-01-24 12:00:00,12,4.573828878773733,YR,l1
2020-01-24 13:00:00,13,4.531847604782654,YR,l1
2020-01-24 14:00:00,14,4.479329416951966,YR,l1
2020-01-24 15:00:00,15,4.729572569768648,YR,l1
2020-01-24 16:00:00,16,5.273215517688557,YR,l1
2020-01-24 17:00:00,17,5.536829157588962,YR,l1
2020-01-24 18:00:00,18,5.471484139952278,YR,l1
2020-01-24 19:00:00,19,5.900525469447038,YR,l1
2020-01-24 20:00:00,20,6.151625298267455,YR,l1
2020-01-24 21:00:00,21,6.788478479354705,YR,l1
2020-01-24 22:00:00,22,7.234872976968565,YR,l1
2020-01-24 23:00:00,23,7.047528692032369,YR,l1
2020-01-25 00:00:00,0,5.879929842307293,YR,l1
2020-01-25 01:00:00,1,5.8334990014524335,YR,l1
2020-01-25 02:00:00,2,6.994788489469863,YR,l1
2020-01-25 03:00:00,3,7.553417042743023,YR,l1
2020-01-25 04:00:00,4,7.617405851229381,YR,l1
2020-01-25 05:00:00,5,8.461818685807657,YR,l1
2020-01-25 06:00:00,6,8.764669701213819,YR,l1
2020-01-25 07:00:00,7,8.247206854964208,YR,l1
2020-01-25 08:00:00,8,7.776090945637515,YR,l1
2020-01-25 09:00:00,9,7.578962353459902,YR,l1
2020-01-25 10:00:00,10,7.1801552611785455,YR,l1
2020-01-25 11:00:00,11,6.867585687052599,YR,l1
2020-01-25 12:00:00,12,6.442295168067227,YR,l1
2020-01-25 13:00:00,13,5.841343370681606,YR,l1
2020-01-25 14:00:00,14,5.445759544558564,YR,l1
2020-01-25 15:00:00,15,5.228255394750493,YR,l1
2020-01-25 16:00:00,16,5.054554252256458,YR,l1
2020-01-25 17:00:00,17,5.07212466931217,YR,l1
2020-01-25 18:00:00,18,4.712666575889616,YR,l1
2020-01-25 19:00:00,19,4.377957872964,YR,l1
2020-01-25 20:00:00,20,4.351587593370682,YR,l1
2020-01-25 21:00:00,21,4.431836030708579,YR,l1
2020-01-25 22:00:00,22,4.51306800497977,YR,l1
2020-01-25 23:00:00,23,4.708687720458554,YR,l1
2020-01-26 00:00:00,0,4.802165681087249,YR,l1
2020-01-26 01:00:00,1,4.556327614379085,YR,l1
2020-01-26 02:00:00,2,4.491906934069925,YR,l1
2020-01-26 03:00:00,3,4.464166147940658,YR,l1
2020-01-26 04:00:00,4,4.075452653283536,YR,l1
2020-01-26 05:00:00,5,3.8544989755161323,YR,l1
2020-01-26 06:00:00,6,4.006509200902583,YR,l1
2020-01-26 07:00:00,7,3.84806975568005,YR,l1
2020-01-26 08:00:00,8,3.403567602967113,YR,l1
2020-01-26 09:00:00,9,3.5779029852681816,YR,l1
2020-01-26 10:00:00,10,3.6999651156759,YR,l1
2020-01-26 11:00:00,11,3.822306028893039,YR,l1
2020-01-26 12:00:00,12,4.005072524380123,YR,l1
2020-01-26 13:00:00,13,4.135429440294636,YR,l1
2020-01-26 14:00:00,14,3.7318809005083513,YR,l1
2020-01-26 15:00:00,15,3.549438122471211,YR,l1
2020-01-26 16:00:00,16,3.5535880926444654,YR,l1
2020-01-26 17:00:00,17,3.431491240014524,YR,l1
2020-01-26 18:00:00,18,3.591113186015147,YR,l1
2020-01-26 19:00:00,19,3.841280702095653,YR,l1
2020-01-26 20:00:00,20,4.034948094978732,YR,l1
2020-01-26 21:00:00,21,4.212138934277415,YR,l1
2020-01-26 22:00:00,22,4.4467842229484384,YR,l1
2020-01-26 23:00:00,23,4.659171594563751,YR,l1
2020-01-27 00:00:00,0,4.690094862018881,YR,l1
2020-01-27 01:00:00,1,4.552554822855068,YR,l1
2020-01-27 02:00:00,2,4.688470114897811,YR,l1
2020-01-27 03:00:00,3,4.827387468876439,YR,l1
2020-01-27 04:00:00,4,4.912493904969395,YR,l1
2020-01-27 05:00:00,5,5.128185658522669,YR,l1
2020-01-27 06:00:00,6,5.48524681631912,YR,l1
2020-01-27 07:00:00,7,5.570634985475672,YR,l1
2020-01-27 08:00:00,8,6.018865935262994,YR,l1
2020-01-27 09:00:00,9,6.362696435055503,YR,l1
2020-01-27 10:00:00,10,6.331609606805685,YR,l1
2020-01-27 11:00:00,11,6.126607856105405,YR,l1
2020-01-27 12:00:00,12,5.860168261749144,YR,l1
2020-01-27 13:00:00,13,5.449342774146696,YR,l1
2020-01-27 14:00:00,14,5.128691124597988,YR,l1
2020-01-27 15:00:00,15,4.908976942628903,YR,l1
2020-01-27 16:00:00,16,4.853965498236332,YR,l1
2020-01-27 17:00:00,17,4.841862420894284,YR,l1
2020-01-27 18:00:00,18,4.86676772097728,YR,l1
2020-01-27 19:00:00,19,4.979519983919493,YR,l1
2020-01-27 20:00:00,20,5.4363465478784105,YR,l1
2020-01-27 21:00:00,21,5.850254078483245,YR,l1
2020-01-27 22:00:00,22,6.060394977435419,YR,l1
2020-01-27 23:00:00,23,5.947449586316008,YR,l1
2020-01-28 00:00:00,0,5.725502645502646,YR,l1
2020-01-28 01:00:00,1,5.602597196285922,YR,l1
2020-01-28 02:00:00,2,5.6437600503164225,YR,l1
2020-01-28 03:00:00,3,5.498866291887125,YR,l1
2020-01-28 04:00:00,4,5.784487887747692,YR,l1
2020-01-28 05:00:00,5,6.043024950721029,YR,l1
2020-01-28 06:00:00,6,5.88173166951966,YR,l1
2020-01-28 07:00:00,7,5.971397901753294,YR,l1
2020-01-28 08:00:00,8,6.147434478420998,YR,l1
2020-01-28 09:00:00,9,6.282085440657744,YR,l1
2020-01-28 10:00:00,10,6.536686799719888,YR,l1
2020-01-28 11:00:00,11,6.72716772357091,YR,l1
2020-01-28 12:00:00,12,6.629432059860981,YR,l1
2020-01-28 13:00:00,13,6.070109159404503,YR,l1
2020-01-28 14:00:00,14,5.914419318653387,YR,l1
2020-01-28 15:00:00,15,5.469358238665836,YR,l1
2020-01-28 16:00:00,16,4.9092688881108,YR,l1
2020-01-28 17:00:00,17,4.863423753760764,YR,l1
2020-01-28 18:00:00,18,5.19679997925096,YR,l1
2020-01-28 19:00:00,19,5.600465426911506,YR,l1
2020-01-28 20:00:00,20,6.294069891845627,YR,l1
2020-01-28 21:00:00,21,6.679023141664073,YR,l1
2020-01-28 22:00:00,22,6.591951252723311,YR,l1
2020-01-28 23:00:00,23,6.3974346081025,YR,l1
2020-01-29 00:00:00,0,6.202371161427534,YR,l1
2020-01-29 01:00:00,1,5.9960778802261645,YR,l1
2020-01-29 02:00:00,2,5.902745422242972,YR,l1
2020-01-29 03:00:00,3,5.904255239132691,YR,l1
2020-01-29 04:00:00,4,5.775332406110592,YR,l1
2020-01-29 05:00:00,5,5.984516125894802,YR,l1
2020-01-29 06:00:00,6,5.878462107065048,YR,l1
2020-01-29 07:00:00,7,5.593957036518311,YR,l1
2020-01-29 08:00:00,8,5.600608692551094,YR,l1
2020-01-29 09:00:00,9,6.006410091814503,YR,l1
2020-01-29 10:00:00,10,6.266818815489159,YR,l1
2020-01-29 11:00:00,11,6.146947718902376,YR,l1
2020-01-29 12:00:00,12,5.702367206141716,YR,l1
2020-01-29 13:00:00,13,5.261534553636269,YR,l1
2020-01-29 14:00:00,14,4.952125998547568,YR,l1
2020-01-29 15:00:00,15,5.063571363730677,YR,l1
2020-01-29 16:00:00,16,4.943746109554933,YR,l1
2020-01-29 17:00:00,17,4.522401150274925,YR,l1
2020-01-29 18:00:00,18,4.96949307500778,YR,l1
2020-01-29 19:00:00,19,5.819573315437285,YR,l1
2020-01-29 20:00:00,20,6.748753760763565,YR,l1
2020-01-29 21:00:00,21,7.212366557734204,YR,l1
2020-01-29 22:00:00,22,7.380113665836705,YR,l1
2020-01-29 23:00:00,23,7.1038926820728285,YR,l1
2020-01-30 00:00:00,0,6.8758681528166825,YR,l1
2020-01-30 01:00:00,1,6.577115721288516,YR,l1
2020-01-30 02:00:00,2,6.7254836471625685,YR,l1
2020-01-30 03:00:00,3,6.941790609762423,YR,l1
2020-01-30 04:00:00,4,6.941740714804441,YR,l1
2020-01-30 05:00:00,5,7.293020865753709,YR,l1
2020-01-30 06:00:00,6,7.076248152038593,YR,l1
2020-01-30 07:00:00,7,7.1308349219317355,YR,l1
2020-01-30 08:00:00,8,7.279918819379604,YR,l1
2020-01-30 09:00:00,9,7.339428590880797,YR,l1
2020-01-30 10:00:00,10,7.405272687778815,YR,l1
2020-01-30 11:00:00,11,7.45563339687727,YR,l1
2020-01-30 12:00:00,12,7.230090517688557,YR,l1
2020-01-30 13:00:00,13,7.113780669675278,YR,l1
2020-01-30 14:00:00,14,6.653310574229692,YR,l1
2020-01-30 15:00:00,15,6.325749688764394,YR,l1
2020-01-30 16:00:00,16,5.851016767818239,YR,l1
2020-01-30 17:00:00,17,6.1227242841581075,YR,l1
2020-01-30 18:00:00,18,6.616826272175538,YR,l1
2020-01-30 19:00:00,19,7.359362647836913,YR,l1
2020-01-30 20:00:00,20,8.034117647058824,YR,l1
2020-01-30 21:00:00,21,8.41992322855068,YR,l1
2020-01-30 22:00:00,22,9.102902369281047,YR,l1
2020-01-30 23:00:00,23,9.458134564010788,YR,l1
2020-01-31 00:00:00,0,9.199025022045854,YR,l1
2020-01-31 01:00:00,1,8.762731902946364,YR,l1
2020-01-31 02:00:00,2,8.506352740170142,YR,l1
2020-01-31 03:00:00,3,8.611807338676211,YR,l1
2020-01-31 04:00:00,4,8.384190852266833,YR,l1
2020-01-31 05:00:00,5,8.200552118995747,YR,l1
2020-01-31 06:00:00,6,8.19727616972715,YR,l1
2020-01-31 07:00:00,7,8.209628494916485,YR,l1
2020-01-31 08:00:00,8,8.187663852578067,YR,l1
2020-01-31 09:00:00,9,8.636193199502024,YR,l1
2020-01-31 10:00:00,10,8.847094939827782,YR,l1
2020-01-31 11:00:00,11,8.166454086264135,YR,l1
2020-01-31 12:00:00,12,7.700995791835252,YR,l1
2020-01-31 13:00:00,13,7.2033402064529515,YR,l1
2020-01-31 14:00:00,14,6.521221016184252,YR,l1
2020-01-31 15:00:00,15,5.972947239080818,YR,l1
2020-01-31 16:00:00,16,5.287491862485735,YR,l1
2020-01-31 17:00:00,17,5.513064600840337,YR,l1
2020-01-31 18:00:00,18,6.357065858750908,YR,l1
2020-01-31 19:00:00,19,6.987989904295051,YR,l1
2020-01-31 20:00:00,20,7.644805834370786,YR,l1
2020-01-31 21:00:00,21,7.418901338313104,YR,l1
2020-01-31 22:00:00,22,7.407301490040461,YR,l1
2020-01-31 23:00:00,23,7.623479516806723,YR,l1
2020-02-01 00:00:00,0,7.455003144776429,YR,l1
2020-02-01 01:00:00,1,7.639335414721444,YR,l1
2020-02-01 02:00:00,2,7.85769069664903,YR,l1
2020-02-01 03:00:00,3,7.9845676094511875,YR,l1
2020-02-01 04:00:00,4,7.8813370811287475,YR,l1
2020-02-01 05:00:00,5,7.452620409274821,YR,l1
2020-02-01 06:00:00,6,7.3474394387384585,YR,l1
2020-02-01 07:00:00,7,7.440505044610436,YR,l1
2020-02-01 08:00:00,8,7.363139816111629,YR,l1
2020-02-01 09:00:00,9,7.433903413217139,YR,l1
2020-02-01 10:00:00,10,7.446776604160182,YR,l1
2020-02-01 11:00:00,11,7.218713300134868,YR,l1
2020-02-01 12:00:00,12,6.662593208579728,YR,l1
2020-02-01 13:00:00,13,6.11043051016703,YR,l1
2020-02-01 14:00:00,14,5.537066215375038,YR,l1
2020-02-01 15:00:00,15,5.237232985786907,YR,l1
2020-02-01 16:00:00,16,4.903681852370578,YR,l1
2020-02-01 17:00:00,17,4.430119890548812,YR,l1
2020-02-01 18:00:00,18,4.743952983971366,YR,l1
2020-02-01 19:00:00,19,5.349099102604004,YR,l1
2020-02-01 20:00:00,20,5.359965439879655,YR,l1
2020-02-01 21:00:00,21,5.428778724452744,YR,l1
2020-02-01 22:00:00,22,5.512668974997407,YR,l1
2020-02-01 23:00:00,23,5.623519815333541,YR,l1
2020-02-02 00:00:00,0,5.699733634194418,YR,l1
2020-02-02 01:00:00,1,5.380008137514265,YR,l1
2020-02-02 02:00:00,2,5.158074359373379,YR,l1
2020-02-02 03:00:00,3,4.919489508766469,YR,l1
2020-02-02 04:00:00,4,4.8138846418196914,YR,l1
2020-02-02 05:00:00,5,4.66816951317564,YR,l1
2020-02-02 06:00:00,6,4.668810690943044,YR,l1
2020-02-02 07:00:00,7,4.8347187208216615,YR,l1
2020-02-02 08:00:00,8,4.956121809835045,YR,l1
2020-02-02 09:00:00,9,5.210675899989625,YR,l1
2020-02-02 10:00:00,10,5.271339058771657,YR,l1
2020-02-02 11:00:00,11,,YR,l1
2020-02-02 12:00:00,12,5.570148388058927,YR,l1
2020-02-02 13:00:00,13,5.599429628332814,YR,l1
2020-02-02 14:00:00,14,5.738262462392364,YR,l1
2020-02-02 15:00:00,15,5.17403484541965,YR,l1
2020-02-02 16:00:00,16,4.808641651104887,YR,l1
2020-02-02 17:00:00,17,4.417047703340596,YR,l1
2020-02-02 18:00:00,18,4.6347789578794485,YR,l1
2020-02-02 19:00:00,19,5.58546539449113,YR,l1
2020-02-02 20:00:00,20,6.011656000363108,YR,l1
2020-02-02 21:00:00,21,6.331147486772486,YR,l1
2020-02-02 22:00:00,22,6.151461769893142,YR,l1
2020-02-02 23:00:00,23,5.9860559316319115,YR,l1
2020-02-03 00:00:00,0,5.966466859892105,YR,l1
2020-02-03 01:00:00,1,6.235007813310509,YR,l1
2020-02-03 02:00:00,2,6.164046938219732,YR,l1
2020-02-03 03:00:00,3,6.232967566656291,YR,l1
2020-02-03 04:00:00,4,6.3588546205519245,YR,l1
2020-02-03 05:00:00,5,6.559869475568005,YR,l1
2020-02-03 06:00:00,6,6.8389660818030915,YR,l1
2020-02-03 07:00:00,7,7.049035169623405,YR,l1
2020-02-03 08:00:00,8,7.2411054375453885,YR,l1
2020-02-03 09:00:00,9,7.1975026260504205,YR,l1
2020-02-03 10:00:00,10,7.333468526299409,YR,l1
2020-02-03 11:00:00,11,7.569207386658367,YR,l1
2020-02-03 12:00:00,12,7.574725334578276,YR,l1
2020-02-03 13:00:00,13,7.4004217566656285,YR,l1
2020-02-03 14:00:00,14,7.07795174551302,YR,l1
2020-02-03 15:00:00,15,6.863147823944392,YR,l1
2020-02-03 16:00:00,16,6.879032835356365,YR,l1
2020-02-03 17:00:00,17,6.670633558979147,YR,l1
2020-02-03 18:00:00,18,6.90686887254902,YR,l1
2020-02-03 19:00:00,19,7.943323899004046,YR,l1
2020-02-03 20:00:00,20,8.343706167652247,YR,l1
2020-02-03 21:00:00,21,8.56256464622886,YR,l1
2020-02-03 22:00:00,22,8.788322796711277,YR,l1
2020-02-03 23:00:00,23,8.863545751633986,YR,l1
2020-02-04 00:00:00,0,8.763192531642286,YR,l1
2020-02-04 01:00:00,1,8.530819911297852,YR,l1
2020-02-04 02:00:00,2,8.323656694159146,YR,l1
2020-02-04 03:00:00,3,8.292026921879863,YR,l1
2020-02-04 04:00:00,4,8.258807740688868,YR,l1
2020-02-04 05:00:00,5,8.033807675848117,YR,l1
2020-02-04 06:00:00,6,7.665918761022927,YR,l1
2020-02-04 07:00:00,7,7.443792827316112,YR,l1
2020-02-04 08:00:00,8,7.423741376180102,YR,l1
2020-02-04 09:00:00,9,7.676024256924992,YR,l1
2020-02-04 10:00:00,10,8.198592469395164,YR,l1
2020-02-04 11:00:00,11,8.280251193069821,YR,l1
2020-02-04 12:00:00,12,7.864837217294325,YR,l1
2020-02-04 13:00:00,13,7.280214979510323,YR,l1
2020-02-04 14:00:00,14,6.586946778711484,YR,l1
2020-02-04 15:00:00,15,5.927404230210603,YR,l1
2020-02-04 16:00:00,16,5.594562876076356,YR,l1
2020-02-04 17:00:00,17,5.804036434018051,YR,l1
2020-02-04 18:00:00,18,6.616865857454092,YR,l1
2020-02-04 19:00:00,19,7.525180516651105,YR,l1
2020-02-04 20:00:00,20,8.165612680257288,YR,l1
2020-02-04 21:00:00,21,8.275072427118996,YR,l1
2020-02-04 22:00:00,22,8.372475490196079,YR,l1
2020-02-04 23:00:00,23,8.264322057526714,YR,l1
2020-02-05 00:00:00,0,7.869673526818135,YR,l1
2020-02-05 01:00:00,1,7.555062279541446,YR,l1
2020-02-05 02:00:00,2,7.446862680257288,YR,l1
2020-02-05 03:00:00,3,7.558124643375868,YR,l1
2020-02-05 04:00:00,4,7.982752425044092,YR,l1
2020-02-05 05:00:00,5,8.672974990922295,YR,l1
2020-02-05 06:00:00,6,8.916409184043989,YR,l1
2020-02-05 07:00:00,7,9.055538859062144,YR,l1
2020-02-05 08:00:00,8,9.069318718228033,YR,l1
2020-02-05 09:00:00,9,9.059351268285093,YR,l1
2020-02-05 10:00:00,10,8.700015885984023,YR,l1
2020-02-05 11:00:00,11,8.737051917989417,YR,l1
2020-02-05 12:00:00,12,8.257222351903724,YR,l1
2020-02-05 13:00:00,13,7.628567084241103,YR,l1
2020-02-05 14:00:00,14,7.776894970951344,YR,l1
2020-02-05 15:00:00,15,7.486623158522668,YR,l1
2020-02-05 16:00:00,16,7.577573367309887,YR,l1
2020-02-05 17:00:00,17,7.818911842514783,YR,l1
2020-02-05 18:00:00,18,7.667592949216724,YR,l1
2020-02-05 19:00:00,19,7.895608984334475,YR,l1
2020-02-05 20:00:00,20,7.642652862070755,YR,l1
2020-02-05 21:00:00,21,7.311561754331362,YR,l1
2020-02-05 22:00:00,22,7.3742191552546945,YR,l1
2020-02-05 23:00:00,23,7.235267014213092,YR,l1
2020-02-06 00:00:00,0,6.855005349361968,YR,l1
2020-02-06 01:00:00,1,5.730065132534495,YR,l1
2020-02-06 02:00:00,2,4.59159709254072,YR,l1
2020-02-06 03:00:00,3,3.9515635374520177,YR,l1
2020-02-06 04:00:00,4,3.906792133520075,YR,l1
2020-02-06 05:00:00,5,3.8329634816889717,YR,l1
2020-02-06 06:00:00,6,3.5847589220873535,YR,l1
2020-02-06 07:00:00,7,3.51860002334267,YR,l1
2020-02-06 08:00:00,8,3.5580936819172115,YR,l1
2020-02-06 09:00:00,9,3.7342434381159872,YR,l1
2020-02-06 10:00:00,10,3.6612749636891797,YR,l1
2020-02-06 11:00:00,11,3.569556392001245,YR,l1
2020-02-06 12:00:00,12,3.249847332451499,YR,l1
2020-02-06 13:00:00,13,2.798437726942629,YR,l1
2020-02-06 14:00:00,14,2.687747270204378,YR,l1
2020-02-06 15:00:00,15,2.5447683564166406,YR,l1
2020-02-06 16:00:00,16,2.388830467372134,YR,l1
2020-02-06 17:00:00,17,2.2424798669467787,YR,l1
2020-02-06 18:00:00,18,2.2420344434069923,YR,l1
2020-02-06 19:00:00,19,2.4091032524120757,YR,l1
2020-02-06 20:00:00,20,2.5931897434899884,YR,l1
2020-02-06 21:00:00,21,2.745062117439568,YR,l1
2020-02-06 22:00:00,22,2.774700111526092,YR,l1
2020-02-06 23:00:00,23,2.69144186378255,YR,l1
2020-02-07 00:00:00,0,2.826322167755991,YR,l1
2020-02-07 01:00:00,1,3.0245153802261644,YR,l1
2020-02-07 02:00:00,2,3.0287477629940867,YR,l1
2020-02-07 03:00:00,3,3.04548079416952,YR,l1
2020-02-07 04:00:00,4,3.031169954092748,YR,l1
2020-02-07 05:00:00,5,3.1376104886399,YR,l1
2020-02-07 06:00:00,6,3.0578285480859013,YR,l1
2020-02-07 07:00:00,7,3.148113685288931,YR,l1
2020-02-07 08:00:00,8,3.2343411531279176,YR,l1
2020-02-07 09:00:00,9,3.3732940398381572,YR,l1
2020-02-07 10:00:00,10,3.2971643842722274,YR,l1
2020-02-07 11:00:00,11,3.079042172424525,YR,l1
2020-02-07 12:00:00,12,3.1916034793547046,YR,l1
2020-02-07 13:00:00,13,2.9444292392883082,YR,l1
2020-02-07 14:00:00,14,2.8767107259570492,YR,l1
2020-02-07 15:00:00,15,2.751589084707957,YR,l1
2020-02-07 16:00:00,16,2.852689108050628,YR,l1
2020-02-07 17:00:00,17,2.9251371706089846,YR,l1
2020-02-07 18:00:00,18,3.140875836445689,YR,l1
2020-02-07 19:00:00,19,3.3663658380018675,YR,l1
2020-02-07 20:00:00,20,3.4753662529826745,YR,l1
2020-02-07 21:00:00,21,3.564379149808071,YR,l1
2020-02-07 22:00:00,22,3.6093216036414564,YR,l1
2020-02-07 23:00:00,23,3.5997745487083725,YR,l1
2020-02-08 00:00:00,0,3.453868366791161,YR,l1
2020-02-08 01:00:00,1,3.4066060081439984,YR,l1
2020-02-08 02:00:00,2,3.3411065398381576,YR,l1
2020-02-08 03:00:00,3,3.366858368347339,YR,l1
2020-02-08 04:00:00,4,3.4672677728498806,YR,l1
2020-02-08 05:00:00,5,3.6148295012449423,YR,l1
2020-02-08 06:00:00,6,3.591921523238925,YR,l1
2020-02-08 07:00:00,7,3.5878884609399315,YR,l1
2020-02-08 08:00:00,8,3.6021847442680777,YR,l1
2020-02-08 09:00:00,9,3.58199563621745,YR,l1
2020-02-08 10:00:00,10,3.776423027544351,YR,l1
2020-02-08 11:00:00,11,3.924442045336653,YR,l1
2020-02-08 12:00:00,12,3.775042049227098,YR,l1
2020-02-08 13:00:00,13,3.5366845627139742,YR,l1
2020-02-08 14:00:00,14,3.1843956193588543,YR,l1
2020-02-08 15:00:00,15,3.0593540888577655,YR,l1
2020-02-08 16:00:00,16,3.201718993152817,YR,l1
2020-02-08 17:00:00,17,3.562931223415292,YR,l1
2020-02-08 18:00:00,18,3.9011105923851024,YR,l1
2020-02-08 19:00:00,19,4.031440307604523,YR,l1
2020-02-08 20:00:00,20,4.509047132741985,YR,l1
2020-02-08 21:00:00,21,4.914025216568109,YR,l1
2020-02-08 22:00:00,22,4.933987122626829,YR,l1
2020-02-08 23:00:00,23,4.842892124442369,YR,l1
2020-02-09 00:00:00,0,4.795100632845731,YR,l1
2020-02-09 01:00:00,1,4.772736409378566,YR,l1
2020-02-09 02:00:00,2,4.631999688764394,YR,l1
2020-02-09 03:00:00,3,4.36024885880278,YR,l1
2020-02-09 04:00:00,4,4.532734593837534,YR,l1
2020-02-09 05:00:00,5,4.551162432565619,YR,l1
2020-02-09 06:00:00,6,4.385273530708579,YR,l1
2020-02-09 07:00:00,7,4.323519815333541,YR,l1
2020-02-09 08:00:00,8,3.9125061274509805,YR,l1
2020-02-09 09:00:00,9,4.018073905488121,YR,l1
2020-02-09 10:00:00,10,4.484919273264862,YR,l1
2020-02-09 11:00:00,11,4.802802903568835,YR,l1
2020-02-09 12:00:00,12,5.057624526662517,YR,l1
2020-02-09 13:00:00,13,4.400447725386451,YR,l1
2020-02-09 14:00:00,14,3.956679310613134,YR,l1
2020-02-09 15:00:00,15,3.534487077238303,YR,l1
2020-02-09 16:00:00,16,3.437048124805478,YR,l1
2020-02-09 17:00:00,17,3.690499046840959,YR,l1
2020-02-09 18:00:00,18,3.814478712781409,YR,l1
2020-02-09 19:00:00,19,3.9382688167859734,YR,l1
2020-02-09 20:00:00,20,4.487933298319328,YR,l1
2020-02-09 21:00:00,21,5.0938361409378565,YR,l1
2020-02-09 22:00:00,22,5.389980353252412,YR,l1
2020-02-09 23:00:00,23,5.38374445611578,YR,l1
2020-02-10 00:00:00,0,5.176006847183317,YR,l1
2020-02-10 01:00:00,1,5.020131950928519,YR,l1
2020-02-10 02:00:00,2,4.978636399004046,YR,l1
2020-02-10 03:00:00,3,5.004474109088079,YR,l1
2020-02-10 04:00:00,4,4.860468960732442,YR,l1
2020-02-10 05:00:00,5,4.783746822803195,YR,l1
2020-02-10 06:00:00,6,5.049792088131549,YR,l1
2020-02-10 07:00:00,7,5.086427955441436,YR,l1
2020-02-10 08:00:00,8,4.997210972351904,YR,l1
2020-02-10 09:00:00,9,4.996988244371823,YR,l1
2020-02-10 10:00:00,10,4.756628086419753,YR,l1
2020-02-10 11:00:00,11,4.596189989884843,YR,l1
2020-02-10 12:00:00,12,4.34944126724764,YR,l1
2020-02-10 13:00:00,13,4.069478647940658,YR,l1
2020-02-10 14:00:00,14,3.685003890445067,YR,l1
2020-02-10 15:00:00,15,3.498868723415292,YR,l1
2020-02-10 16:00:00,16,3.717748048293392,YR,l1
2020-02-10 17:00:00,17,4.022809387643947,YR,l1
2020-02-10 18:00:00,18,4.061919253812636,YR,l1
2020-02-10 19:00:00,19,4.2237919195455955,YR,l1
2020-02-10 20:00:00,20,4.643028160338209,YR,l1
2020-02-10 21:00:00,21,4.957006788826642,YR,l1
2020-02-10 22:00:00,22,5.137281746031746,YR,l1
2020-02-10 23:00:00,23,4.821122101618426,YR,l1
2020-02-11 00:00:00,0,4.5198655202821865,YR,l1
2020-02-11 01:00:00,1,4.548052994345886,YR,l1
2020-02-11 02:00:00,2,4.323023459383753,YR,l1
2020-02-11 03:00:00,3,4.3195835278555865,YR,l1
2020-02-11 04:00:00,4,4.359381289552858,YR,l1
2020-02-11 05:00:00,5,4.354113173046996,YR,l1
2020-02-11 06:00:00,6,4.294362518155411,YR,l1
2020-02-11 07:00:00,7,3.950750855897915,YR,l1
2020-02-11 08:00:00,8,3.645135711692084,YR,l1
2020-02-11 09:00:00,9,3.427754402687001,YR,l1
2020-02-11 10:00:00,10,3.5603627191617386,YR,l1
2020-02-11 11:00:00,11,3.8062174823633157,YR,l1
2020-02-11 12:00:00,12,3.540218189127503,YR,l1
2020-02-11 13:00:00,13,3.9203539980807136,YR,l1
2020-02-11 14:00:00,14,3.810016112926652,YR,l1
2020-02-11 15:00:00,15,3.837695235501608,YR,l1
2020-02-11 16:00:00,16,3.642028315956012,YR,l1
2020-02-11 17:00:00,17,3.4815578963066707,YR,l1
2020-02-11 18:00:00,18,3.572655455700799,YR,l1
2020-02-11 19:00:00,19,3.722890924888474,YR,l1
2020-02-11 20:00:00,20,3.8723330674862537,YR,l1
2020-02-11 21:00:00,21,4.0830431709720925,YR,l1
2020-02-11 22:00:00,22,4.174500531694159,YR,l1
2020-02-11 23:00:00,23,4.062589577497666,YR,l1
2020-02-12 00:00:00,0,3.841202958035066,YR,l1
2020-02-12 01:00:00,1,3.867311086471626,YR,l1
2020-02-12 02:00:00,2,3.9607585071065463,YR,l1
2020-02-12 03:00:00,3,4.191350794947609,YR,l1
2020-02-12 04:00:00,4,4.121040564373898,YR,l1
2020-02-12 05:00:00,5,4.01928983167341,YR,l1
2020-02-12 06:00:00,6,4.03487878021579,YR,l1
2020-02-12 07:00:00,7,4.04066484464156,YR,l1
2020-02-12 08:00:00,8,4.175534611992945,YR,l1
2020-02-12 09:00:00,9,4.375286174655047,YR,l1
2020-02-12 10:00:00,10,4.5622297113289765,YR,l1
2020-02-12 11:00:00,11,5.105210862122627,YR,l1
2020-02-12 12:00:00,12,4.981557961147422,YR,l1
2020-02-12 13:00:00,13,4.999409819483349,YR,l1
2020-02-12 14:00:00,14,4.710209500466854,YR,l1
2020-02-12 15:00:00,15,4.436763052443199,YR,l1
2020-02-12 16:00:00,16,3.947263071895425,YR,l1
2020-02-12 17:00:00,17,3.7975082671957674,YR,l1
2020-02-12 18:00:00,18,4.172126744216205,YR,l1
2020-02-12 19:00:00,19,4.4912131380329905,YR,l1
2020-02-12 20:00:00,20,4.805428046218487,YR,l1
